Timestamp,Deduplication ID,Time Seconds,Tenant ID,Tenant Name,Application ID,Application Name,Device Profile ID,Device Profile Name,Device Name,Dev EUI,Dev Addr,Dr,fPort,Data Hex,F Count,rxInfo Gateway ID,rxInfo Uplink ID,rxInfo RSSI,rxInfo SNR,rxInfo Context,txInfo Frequency,Modulation-lora txInfo Bandwidth,Modulation-lora Spreading Factor,Modulation-lora Code Rate
1713861553,2399f074-0aec-4432-a2e7-38302d823bc8,1713861553,72a76e2b-3775-4ec1-969c-e8203ba78fd3,ELoRa-1,624dfdb8-9b24-4c49-a653-1ab77a5cbf63,Ns-3 Application,e065bddd-66c1-4ad9-819a-21802da82e18,Ns-3 Device Profile,Device 8,0001000000000008,02000000,2,1,e3,77,0001000000000001,23258,-129,-11.800000190734863,b'}\x14\xa7\x06',868300000,125000,10,1
1713861553,2399f074-0aec-4432-a2e7-38302d823bc8,1713861553,72a76e2b-3775-4ec1-969c-e8203ba78fd3,ELoRa-1,624dfdb8-9b24-4c49-a653-1ab77a5cbf63,Ns-3 Application,e065bddd-66c1-4ad9-819a-21802da82e18,Ns-3 Device Profile,Device 8,0001000000000008,02000000,2,1,e3,77,0001000000000004,32199,-103,13.899999618530273,b'}\x14\xa6\\',868300000,125000,10,1
1713861553,2399f074-0aec-4432-a2e7-38302d823bc8,1713861553,72a76e2b-3775-4ec1-969c-e8203ba78fd3,ELoRa-1,624dfdb8-9b24-4c49-a653-1ab77a5cbf63,Ns-3 Application,e065bddd-66c1-4ad9-819a-21802da82e18,Ns-3 Device Profile,Device 8,0001000000000008,02000000,2,1,e3,77,0001000000000007,658,-130,-13.399999618530273,b'}\x14\xa7\xa4',868300000,125000,10,1
1713861553,2399f074-0aec-4432-a2e7-38302d823bc8,1713861553,72a76e2b-3775-4ec1-969c-e8203ba78fd3,ELoRa-1,624dfdb8-9b24-4c49-a653-1ab77a5cbf63,Ns-3 Application,e065bddd-66c1-4ad9-819a-21802da82e18,Ns-3 Device Profile,Device 8,0001000000000008,02000000,2,1,e3,77,0001000000000003,28137,-134,-16.799999237060547,b'}\x14\xa7Y',868300000,125000,10,1
1713861553,46cb45cb-4e25-44ad-b185-41a16f96ff53,1713861553,72a76e2b-3775-4ec1-969c-e8203ba78fd3,ELoRa-1,624dfdb8-9b24-4c49-a653-1ab77a5cbf63,Ns-3 Application,e065bddd-66c1-4ad9-819a-21802da82e18,Ns-3 Device Profile,Device 291,0001000000000123,0200011b,3,1,0b,77,0001000000000002,21258,-117,0.20000000298023224,b'}\x1a\xb9)',868100000,125000,9,1
1713861553,46cb45cb-4e25-44ad-b185-41a16f96ff53,1713861553,72a76e2b-3775-4ec1-969c-e8203ba78fd3,ELoRa-1,624dfdb8-9b24-4c49-a653-1ab77a5cbf63,Ns-3 Application,e065bddd-66c1-4ad9-819a-21802da82e18,Ns-3 Device Profile,Device 291,0001000000000123,0200011b,3,1,0b,77,0001000000000007,40237,-122,-4.699999809265137,b'}\x1a\xb9t',868100000,125000,9,1
1713861554,dd25e495-068d-481b-ad6b-d2ca7034b6c3,1713861554,72a76e2b-3775-4ec1-969c-e8203ba78fd3,ELoRa-1,624dfdb8-9b24-4c49-a653-1ab77a5cbf63,Ns-3 Application,e065bddd-66c1-4ad9-819a-21802da82e18,Ns-3 Device Profile,Device 459,00010000000001cb,020001c3,1,1,3eae31058e9196f5759813b85b412cdb37a574bcb0f85a7b,2,0001000000000003,28742,-118,-0.6000000238418579,"b""}'\xff\x87""",867100000,125000,11,1
1713861554,dd25e495-068d-481b-ad6b-d2ca7034b6c3,1713861554,72a76e2b-3775-4ec1-969c-e8203ba78fd3,ELoRa-1,624dfdb8-9b24-4c49-a653-1ab77a5cbf63,Ns-3 Application,e065bddd-66c1-4ad9-819a-21802da82e18,Ns-3 Device Profile,Device 459,00010000000001cb,020001c3,1,1,3eae31058e9196f5759813b85b412cdb37a574bcb0f85a7b,2,0001000000000002,18694,-124,-7.300000190734863,b'}(\x00\x17',867100000,125000,11,1
1713861554,dd25e495-068d-481b-ad6b-d2ca7034b6c3,1713861554,72a76e2b-3775-4ec1-969c-e8203ba78fd3,ELoRa-1,624dfdb8-9b24-4c49-a653-1ab77a5cbf63,Ns-3 Application,e065bddd-66c1-4ad9-819a-21802da82e18,Ns-3 Device Profile,Device 459,00010000000001cb,020001c3,1,1,3eae31058e9196f5759813b85b412cdb37a574bcb0f85a7b,2,0001000000000001,46107,-122,-5.099999904632568,"b""}'\xff\xe5""",867100000,125000,11,1
1713861554,dd25e495-068d-481b-ad6b-d2ca7034b6c3,1713861554,72a76e2b-3775-4ec1-969c-e8203ba78fd3,ELoRa-1,624dfdb8-9b24-4c49-a653-1ab77a5cbf63,Ns-3 Application,e065bddd-66c1-4ad9-819a-21802da82e18,Ns-3 Device Profile,Device 459,00010000000001cb,020001c3,1,1,3eae31058e9196f5759813b85b412cdb37a574bcb0f85a7b,2,0001000000000004,44366,-126,-8.5,b'}(\x00]',867100000,125000,11,1
1713861554,b4b172ea-0475-4e5d-afa9-84b9cc848fa3,1713861554,72a76e2b-3775-4ec1-969c-e8203ba78fd3,ELoRa-1,624dfdb8-9b24-4c49-a653-1ab77a5cbf63,Ns-3 Application,e065bddd-66c1-4ad9-819a-21802da82e18,Ns-3 Device Profile,Device 401,0001000000000191,02000189,4,1,1d,77,0001000000000006,18657,-107,10.399999618530273,b'})\x12\xa8',867900000,125000,8,1
1713861554,b4b172ea-0475-4e5d-afa9-84b9cc848fa3,1713861554,72a76e2b-3775-4ec1-969c-e8203ba78fd3,ELoRa-1,624dfdb8-9b24-4c49-a653-1ab77a5cbf63,Ns-3 Application,e065bddd-66c1-4ad9-819a-21802da82e18,Ns-3 Device Profile,Device 401,0001000000000191,02000189,4,1,1d,77,0001000000000001,51844,-128,-10.699999809265137,b'})\x12\xd7',867900000,125000,8,1
1713861555,5239706c-e656-4bf9-b4f4-192cff5d77b9,1713861555,72a76e2b-3775-4ec1-969c-e8203ba78fd3,ELoRa-1,624dfdb8-9b24-4c49-a653-1ab77a5cbf63,Ns-3 Application,e065bddd-66c1-4ad9-819a-21802da82e18,Ns-3 Device Profile,Device 270,000100000000010e,02000106,1,1,d0d0798f1341a57a93765c8519d050d380a5a47880d32b46,2,0001000000000006,43805,-133,-16.299999237060547,b'}2\x9el',867500000,125000,11,1
1713861555,5239706c-e656-4bf9-b4f4-192cff5d77b9,1713861555,72a76e2b-3775-4ec1-969c-e8203ba78fd3,ELoRa-1,624dfdb8-9b24-4c49-a653-1ab77a5cbf63,Ns-3 Application,e065bddd-66c1-4ad9-819a-21802da82e18,Ns-3 Device Profile,Device 270,000100000000010e,02000106,1,1,d0d0798f1341a57a93765c8519d050d380a5a47880d32b46,2,0001000000000003,11781,-120,-2.799999952316284,b'}2\x9d\xcb',867500000,125000,11,1
1713861555,5239706c-e656-4bf9-b4f4-192cff5d77b9,1713861555,72a76e2b-3775-4ec1-969c-e8203ba78fd3,ELoRa-1,624dfdb8-9b24-4c49-a653-1ab77a5cbf63,Ns-3 Application,e065bddd-66c1-4ad9-819a-21802da82e18,Ns-3 Device Profile,Device 270,000100000000010e,02000106,1,1,d0d0798f1341a57a93765c8519d050d380a5a47880d32b46,2,0001000000000004,27201,-126,-8.800000190734863,b'}2\x9e@',867500000,125000,11,1
1713861555,5239706c-e656-4bf9-b4f4-192cff5d77b9,1713861555,72a76e2b-3775-4ec1-969c-e8203ba78fd3,ELoRa-1,624dfdb8-9b24-4c49-a653-1ab77a5cbf63,Ns-3 Application,e065bddd-66c1-4ad9-819a-21802da82e18,Ns-3 Device Profile,Device 270,000100000000010e,02000106,1,1,d0d0798f1341a57a93765c8519d050d380a5a47880d32b46,2,0001000000000001,40867,-113,3.9000000953674316,b'}2\x9d7',867500000,125000,11,1
1713861555,5239706c-e656-4bf9-b4f4-192cff5d77b9,1713861555,72a76e2b-3775-4ec1-969c-e8203ba78fd3,ELoRa-1,624dfdb8-9b24-4c49-a653-1ab77a5cbf63,Ns-3 Application,e065bddd-66c1-4ad9-819a-21802da82e18,Ns-3 Device Profile,Device 270,000100000000010e,02000106,1,1,d0d0798f1341a57a93765c8519d050d380a5a47880d32b46,2,0001000000000007,63301,-125,-8.0,b'}2\x9e\x08',867500000,125000,11,1
1713861556,ab1207d1-fecc-4ba4-bd0e-06540250627b,1713861556,72a76e2b-3775-4ec1-969c-e8203ba78fd3,ELoRa-1,624dfdb8-9b24-4c49-a653-1ab77a5cbf63,Ns-3 Application,e065bddd-66c1-4ad9-819a-21802da82e18,Ns-3 Device Profile,Device 62,000100000000003e,02000036,4,1,59,77,0001000000000004,37168,-121,-4.0,b'}:up',867100000,125000,8,1
1713861556,ab1207d1-fecc-4ba4-bd0e-06540250627b,1713861556,72a76e2b-3775-4ec1-969c-e8203ba78fd3,ELoRa-1,624dfdb8-9b24-4c49-a653-1ab77a5cbf63,Ns-3 Application,e065bddd-66c1-4ad9-819a-21802da82e18,Ns-3 Device Profile,Device 62,000100000000003e,02000036,4,1,59,77,0001000000000005,38756,-106,10.600000381469727,b'}:u?',867100000,125000,8,1
1713861556,0fd54356-fb5f-490a-b12a-b9f91a2a1e12,1713861556,72a76e2b-3775-4ec1-969c-e8203ba78fd3,ELoRa-1,624dfdb8-9b24-4c49-a653-1ab77a5cbf63,Ns-3 Application,e065bddd-66c1-4ad9-819a-21802da82e18,Ns-3 Device Profile,Device 170,00010000000000aa,020000a2,0,1,38c09f607e62a40880a04f20bec6a0c233074146aeefbf5e,1,0001000000000003,64740,-129,-12.399999618530273,b'};\x0b\x92',868500000,125000,12,1
1713861556,0fd54356-fb5f-490a-b12a-b9f91a2a1e12,1713861556,72a76e2b-3775-4ec1-969c-e8203ba78fd3,ELoRa-1,624dfdb8-9b24-4c49-a653-1ab77a5cbf63,Ns-3 Application,e065bddd-66c1-4ad9-819a-21802da82e18,Ns-3 Device Profile,Device 170,00010000000000aa,020000a2,0,1,38c09f607e62a40880a04f20bec6a0c233074146aeefbf5e,1,0001000000000007,60260,-137,-19.700000762939453,b'};\x0b\xc9',868500000,125000,12,1
1713861556,0fd54356-fb5f-490a-b12a-b9f91a2a1e12,1713861556,72a76e2b-3775-4ec1-969c-e8203ba78fd3,ELoRa-1,624dfdb8-9b24-4c49-a653-1ab77a5cbf63,Ns-3 Application,e065bddd-66c1-4ad9-819a-21802da82e18,Ns-3 Device Profile,Device 170,00010000000000aa,020000a2,0,1,38c09f607e62a40880a04f20bec6a0c233074146aeefbf5e,1,0001000000000001,14900,-136,-19.200000762939453,b'};\x0b\xb6',868500000,125000,12,1
1713861556,4fa6489c-1900-41aa-bf63-7bc574e823e6,1713861556,72a76e2b-3775-4ec1-969c-e8203ba78fd3,ELoRa-1,624dfdb8-9b24-4c49-a653-1ab77a5cbf63,Ns-3 Application,e065bddd-66c1-4ad9-819a-21802da82e18,Ns-3 Device Profile,Device 152,0001000000000098,02000090,5,1,4a,77,0001000000000007,35992,-109,8.199999809265137,b'}=m0',867700000,125000,7,1
1713861556,4fa6489c-1900-41aa-bf63-7bc574e823e6,1713861556,72a76e2b-3775-4ec1-969c-e8203ba78fd3,ELoRa-1,624dfdb8-9b24-4c49-a653-1ab77a5cbf63,Ns-3 Application,e065bddd-66c1-4ad9-819a-21802da82e18,Ns-3 Device Profile,Device 152,0001000000000098,02000090,5,1,4a,77,0001000000000006,45637,-126,-8.800000190734863,b'}=mP',867700000,125000,7,1
1713861556,d15ca1e1-fe78-4188-a33b-7f03db51dda9,1713861556,72a76e2b-3775-4ec1-969c-e8203ba78fd3,ELoRa-1,624dfdb8-9b24-4c49-a653-1ab77a5cbf63,Ns-3 Application,e065bddd-66c1-4ad9-819a-21802da82e18,Ns-3 Device Profile,Device 448,00010000000001c0,020001b8,2,1,b8,77,0001000000000004,8829,-134,-16.5,b'}@\xfd\xce',868300000,125000,10,1
1713861556,d15ca1e1-fe78-4188-a33b-7f03db51dda9,1713861556,72a76e2b-3775-4ec1-969c-e8203ba78fd3,ELoRa-1,624dfdb8-9b24-4c49-a653-1ab77a5cbf63,Ns-3 Application,e065bddd-66c1-4ad9-819a-21802da82e18,Ns-3 Device Profile,Device 448,00010000000001c0,020001b8,2,1,b8,77,0001000000000007,45858,-124,-7.099999904632568,b'}@\xfd\x8c',868300000,125000,10,1
1713861556,d15ca1e1-fe78-4188-a33b-7f03db51dda9,1713861556,72a76e2b-3775-4ec1-969c-e8203ba78fd3,ELoRa-1,624dfdb8-9b24-4c49-a653-1ab77a5cbf63,Ns-3 Application,e065bddd-66c1-4ad9-819a-21802da82e18,Ns-3 Device Profile,Device 448,00010000000001c0,020001b8,2,1,b8,77,0001000000000006,42560,-114,2.700000047683716,b'}@\xfc\xec',868300000,125000,10,1
1713861557,6b6a9714-db92-4d26-9dd8-70de98b546af,1713861557,72a76e2b-3775-4ec1-969c-e8203ba78fd3,ELoRa-1,624dfdb8-9b24-4c49-a653-1ab77a5cbf63,Ns-3 Application,e065bddd-66c1-4ad9-819a-21802da82e18,Ns-3 Device Profile,Device 61,000100000000003d,02000035,1,1,605d9bd06e25d9ba86f01d2f55b3e4ccef55aa050baf6b8d,16,0001000000000001,8430,-135,-18.0,b'}K\x01\xca',867500000,125000,11,1
1713861557,6b6a9714-db92-4d26-9dd8-70de98b546af,1713861557,72a76e2b-3775-4ec1-969c-e8203ba78fd3,ELoRa-1,624dfdb8-9b24-4c49-a653-1ab77a5cbf63,Ns-3 Application,e065bddd-66c1-4ad9-819a-21802da82e18,Ns-3 Device Profile,Device 61,000100000000003d,02000035,1,1,605d9bd06e25d9ba86f01d2f55b3e4ccef55aa050baf6b8d,16,0001000000000007,12225,-126,-8.600000381469727,b'}K\x01\x9d',867500000,125000,11,1
1713861557,6b6a9714-db92-4d26-9dd8-70de98b546af,1713861557,72a76e2b-3775-4ec1-969c-e8203ba78fd3,ELoRa-1,624dfdb8-9b24-4c49-a653-1ab77a5cbf63,Ns-3 Application,e065bddd-66c1-4ad9-819a-21802da82e18,Ns-3 Device Profile,Device 61,000100000000003d,02000035,1,1,605d9bd06e25d9ba86f01d2f55b3e4ccef55aa050baf6b8d,16,0001000000000006,56970,-116,0.6000000238418579,b'}K\x01\\',867500000,125000,11,1
1713861557,297b2d2f-fe81-4eee-9b26-238ce0dad673,1713861557,72a76e2b-3775-4ec1-969c-e8203ba78fd3,ELoRa-1,624dfdb8-9b24-4c49-a653-1ab77a5cbf63,Ns-3 Application,e065bddd-66c1-4ad9-819a-21802da82e18,Ns-3 Device Profile,Device 399,000100000000018f,02000187,1,1,dc,70,0001000000000004,53210,-121,-3.799999952316284,b'}Sc\xc3',867300000,125000,11,1
1713861559,8774dbb4-496c-4be6-9869-476329d84b85,1713861559,72a76e2b-3775-4ec1-969c-e8203ba78fd3,ELoRa-1,624dfdb8-9b24-4c49-a653-1ab77a5cbf63,Ns-3 Application,e065bddd-66c1-4ad9-819a-21802da82e18,Ns-3 Device Profile,Device 430,00010000000001ae,020001a6,0,1,4c,39,0001000000000001,11638,-138,-21.0,b'}n\x18\xf7',867300000,125000,12,1
1713861559,8774dbb4-496c-4be6-9869-476329d84b85,1713861559,72a76e2b-3775-4ec1-969c-e8203ba78fd3,ELoRa-1,624dfdb8-9b24-4c49-a653-1ab77a5cbf63,Ns-3 Application,e065bddd-66c1-4ad9-819a-21802da82e18,Ns-3 Device Profile,Device 430,00010000000001ae,020001a6,0,1,4c,39,0001000000000007,45160,-123,-5.5,b'}n\x18\xaa',867300000,125000,12,1
1713861559,8774dbb4-496c-4be6-9869-476329d84b85,1713861559,72a76e2b-3775-4ec1-969c-e8203ba78fd3,ELoRa-1,624dfdb8-9b24-4c49-a653-1ab77a5cbf63,Ns-3 Application,e065bddd-66c1-4ad9-819a-21802da82e18,Ns-3 Device Profile,Device 430,00010000000001ae,020001a6,0,1,4c,39,0001000000000002,43980,-137,-19.799999237060547,b'}n\x18\xd5',867300000,125000,12,1
1713861559,32702433-f073-4609-ac05-4888b48abdaa,1713861559,72a76e2b-3775-4ec1-969c-e8203ba78fd3,ELoRa-1,624dfdb8-9b24-4c49-a653-1ab77a5cbf63,Ns-3 Application,e065bddd-66c1-4ad9-819a-21802da82e18,Ns-3 Device Profile,Device 301,000100000000012d,02000125,1,1,5c,70,0001000000000002,41080,-129,-12.399999618530273,b'}o:\xb2',868500000,125000,11,1
1713861559,32702433-f073-4609-ac05-4888b48abdaa,1713861559,72a76e2b-3775-4ec1-969c-e8203ba78fd3,ELoRa-1,624dfdb8-9b24-4c49-a653-1ab77a5cbf63,Ns-3 Application,e065bddd-66c1-4ad9-819a-21802da82e18,Ns-3 Device Profile,Device 301,000100000000012d,02000125,1,1,5c,70,0001000000000006,60571,-123,-5.699999809265137,b'}o:o',868500000,125000,11,1
1713861559,32702433-f073-4609-ac05-4888b48abdaa,1713861559,72a76e2b-3775-4ec1-969c-e8203ba78fd3,ELoRa-1,624dfdb8-9b24-4c49-a653-1ab77a5cbf63,Ns-3 Application,e065bddd-66c1-4ad9-819a-21802da82e18,Ns-3 Device Profile,Device 301,000100000000012d,02000125,1,1,5c,70,0001000000000001,13182,-129,-12.199999809265137,b'}o:\x97',868500000,125000,11,1
1713861559,32702433-f073-4609-ac05-4888b48abdaa,1713861559,72a76e2b-3775-4ec1-969c-e8203ba78fd3,ELoRa-1,624dfdb8-9b24-4c49-a653-1ab77a5cbf63,Ns-3 Application,e065bddd-66c1-4ad9-819a-21802da82e18,Ns-3 Device Profile,Device 301,000100000000012d,02000125,1,1,5c,70,0001000000000007,52391,-113,4.400000095367432,b'}o:4',868500000,125000,11,1
1713861559,cdfcbc27-2a21-49ae-8559-0b99b0cc712d,1713861559,72a76e2b-3775-4ec1-969c-e8203ba78fd3,ELoRa-1,624dfdb8-9b24-4c49-a653-1ab77a5cbf63,Ns-3 Application,e065bddd-66c1-4ad9-819a-21802da82e18,Ns-3 Device Profile,Device 207,00010000000000cf,020000c7,2,1,ca,77,0001000000000004,13531,-131,-13.5,b'}t\xc3\xc1',868500000,125000,10,1
1713861559,cdfcbc27-2a21-49ae-8559-0b99b0cc712d,1713861559,72a76e2b-3775-4ec1-969c-e8203ba78fd3,ELoRa-1,624dfdb8-9b24-4c49-a653-1ab77a5cbf63,Ns-3 Application,e065bddd-66c1-4ad9-819a-21802da82e18,Ns-3 Device Profile,Device 207,00010000000000cf,020000c7,2,1,ca,77,0001000000000003,25414,-123,-6.300000190734863,b'}t\xc3=',868500000,125000,10,1
1713861559,cdfcbc27-2a21-49ae-8559-0b99b0cc712d,1713861559,72a76e2b-3775-4ec1-969c-e8203ba78fd3,ELoRa-1,624dfdb8-9b24-4c49-a653-1ab77a5cbf63,Ns-3 Application,e065bddd-66c1-4ad9-819a-21802da82e18,Ns-3 Device Profile,Device 207,00010000000000cf,020000c7,2,1,ca,77,0001000000000002,47590,-124,-7.300000190734863,b'}t\xc3\xa1',868500000,125000,10,1
1713861559,f44b2d05-3ec5-490e-a112-abf9f948869b,1713861559,72a76e2b-3775-4ec1-969c-e8203ba78fd3,ELoRa-1,624dfdb8-9b24-4c49-a653-1ab77a5cbf63,Ns-3 Application,e065bddd-66c1-4ad9-819a-21802da82e18,Ns-3 Device Profile,Device 98,0001000000000062,0200005a,3,1,e8,38,0001000000000001,40067,-121,-3.5999999046325684,b'}u*;',867700000,125000,9,1
1713861559,f44b2d05-3ec5-490e-a112-abf9f948869b,1713861559,72a76e2b-3775-4ec1-969c-e8203ba78fd3,ELoRa-1,624dfdb8-9b24-4c49-a653-1ab77a5cbf63,Ns-3 Application,e065bddd-66c1-4ad9-819a-21802da82e18,Ns-3 Device Profile,Device 98,0001000000000062,0200005a,3,1,e8,38,0001000000000007,3427,-112,4.900000095367432,b'}u*\x05',867700000,125000,9,1
1713861559,5c9c9c7f-ece9-4dba-910a-dee034880127,1713861559,72a76e2b-3775-4ec1-969c-e8203ba78fd3,ELoRa-1,624dfdb8-9b24-4c49-a653-1ab77a5cbf63,Ns-3 Application,e065bddd-66c1-4ad9-819a-21802da82e18,Ns-3 Device Profile,Device 462,00010000000001ce,020001c6,5,1,00,42,0001000000000002,55581,-123,-6.300000190734863,b'}v\xc7\x13',867100000,125000,7,1
1713861559,5c9c9c7f-ece9-4dba-910a-dee034880127,1713861559,72a76e2b-3775-4ec1-969c-e8203ba78fd3,ELoRa-1,624dfdb8-9b24-4c49-a653-1ab77a5cbf63,Ns-3 Application,e065bddd-66c1-4ad9-819a-21802da82e18,Ns-3 Device Profile,Device 462,00010000000001ce,020001c6,5,1,00,42,0001000000000007,22279,-126,-9.100000381469727,b'}v\xc7M',867100000,125000,7,1
1713861559,5c9c9c7f-ece9-4dba-910a-dee034880127,1713861559,72a76e2b-3775-4ec1-969c-e8203ba78fd3,ELoRa-1,624dfdb8-9b24-4c49-a653-1ab77a5cbf63,Ns-3 Application,e065bddd-66c1-4ad9-819a-21802da82e18,Ns-3 Device Profile,Device 462,00010000000001ce,020001c6,5,1,00,42,0001000000000001,20956,-105,11.899999618530273,b'}v\xc6P',867100000,125000,7,1
1713861559,5c9c9c7f-ece9-4dba-910a-dee034880127,1713861559,72a76e2b-3775-4ec1-969c-e8203ba78fd3,ELoRa-1,624dfdb8-9b24-4c49-a653-1ab77a5cbf63,Ns-3 Application,e065bddd-66c1-4ad9-819a-21802da82e18,Ns-3 Device Profile,Device 462,00010000000001ce,020001c6,5,1,00,42,0001000000000003,15995,-125,-7.5,b'}v\xc6\xf0',867100000,125000,7,1
1713861559,5c9c9c7f-ece9-4dba-910a-dee034880127,1713861559,72a76e2b-3775-4ec1-969c-e8203ba78fd3,ELoRa-1,624dfdb8-9b24-4c49-a653-1ab77a5cbf63,Ns-3 Application,e065bddd-66c1-4ad9-819a-21802da82e18,Ns-3 Device Profile,Device 462,00010000000001ce,020001c6,5,1,00,42,0001000000000004,38027,-117,0.10000000149011612,b'}v\xc6\xa6',867100000,125000,7,1
1713861560,29825cd5-6bf3-4429-bd65-72cda4844bce,1713861560,72a76e2b-3775-4ec1-969c-e8203ba78fd3,ELoRa-1,624dfdb8-9b24-4c49-a653-1ab77a5cbf63,Ns-3 Application,e065bddd-66c1-4ad9-819a-21802da82e18,Ns-3 Device Profile,Device 15,000100000000000f,02000007,5,1,22,77,0001000000000005,58888,-124,-7.300000190734863,b'}{\xef\x86',867500000,125000,7,1
1713861560,29825cd5-6bf3-4429-bd65-72cda4844bce,1713861560,72a76e2b-3775-4ec1-969c-e8203ba78fd3,ELoRa-1,624dfdb8-9b24-4c49-a653-1ab77a5cbf63,Ns-3 Application,e065bddd-66c1-4ad9-819a-21802da82e18,Ns-3 Device Profile,Device 15,000100000000000f,02000007,5,1,22,77,0001000000000006,28479,-107,10.199999809265137,b'}{\xefW',867500000,125000,7,1
1713861560,dba19d3e-334f-4042-bc20-70045bdc9a53,1713861560,72a76e2b-3775-4ec1-969c-e8203ba78fd3,ELoRa-1,624dfdb8-9b24-4c49-a653-1ab77a5cbf63,Ns-3 Application,e065bddd-66c1-4ad9-819a-21802da82e18,Ns-3 Device Profile,Device 221,00010000000000dd,020000d5,1,1,ac70e25e52e7ff2385bef3561ee65320a25e5dc924e24526,2,0001000000000003,48473,-117,0.4000000059604645,b'}\x83\x7f\x9a',867900000,125000,11,1
1713861560,dba19d3e-334f-4042-bc20-70045bdc9a53,1713861560,72a76e2b-3775-4ec1-969c-e8203ba78fd3,ELoRa-1,624dfdb8-9b24-4c49-a653-1ab77a5cbf63,Ns-3 Application,e065bddd-66c1-4ad9-819a-21802da82e18,Ns-3 Device Profile,Device 221,00010000000000dd,020000d5,1,1,ac70e25e52e7ff2385bef3561ee65320a25e5dc924e24526,2,0001000000000001,40708,-123,-5.599999904632568,b'}\x83\x7f\xf6',867900000,125000,11,1
1713861560,dba19d3e-334f-4042-bc20-70045bdc9a53,1713861560,72a76e2b-3775-4ec1-969c-e8203ba78fd3,ELoRa-1,624dfdb8-9b24-4c49-a653-1ab77a5cbf63,Ns-3 Application,e065bddd-66c1-4ad9-819a-21802da82e18,Ns-3 Device Profile,Device 221,00010000000000dd,020000d5,1,1,ac70e25e52e7ff2385bef3561ee65320a25e5dc924e24526,2,0001000000000004,41787,-120,-3.299999952316284,b'}\x83\x80/',867900000,125000,11,1
1713861560,dba19d3e-334f-4042-bc20-70045bdc9a53,1713861560,72a76e2b-3775-4ec1-969c-e8203ba78fd3,ELoRa-1,624dfdb8-9b24-4c49-a653-1ab77a5cbf63,Ns-3 Application,e065bddd-66c1-4ad9-819a-21802da82e18,Ns-3 Device Profile,Device 221,00010000000000dd,020000d5,1,1,ac70e25e52e7ff2385bef3561ee65320a25e5dc924e24526,2,0001000000000005,47570,-130,-13.0,b'}\x83\x80\x90',867900000,125000,11,1
1713861560,dba19d3e-334f-4042-bc20-70045bdc9a53,1713861560,72a76e2b-3775-4ec1-969c-e8203ba78fd3,ELoRa-1,624dfdb8-9b24-4c49-a653-1ab77a5cbf63,Ns-3 Application,e065bddd-66c1-4ad9-819a-21802da82e18,Ns-3 Device Profile,Device 221,00010000000000dd,020000d5,1,1,ac70e25e52e7ff2385bef3561ee65320a25e5dc924e24526,2,0001000000000002,19415,-132,-14.699999809265137,b'}\x83\x80`',867900000,125000,11,1
1713861562,01b8d6f3-c924-4893-9533-3127885df1b5,1713861562,72a76e2b-3775-4ec1-969c-e8203ba78fd3,ELoRa-1,624dfdb8-9b24-4c49-a653-1ab77a5cbf63,Ns-3 Application,e065bddd-66c1-4ad9-819a-21802da82e18,Ns-3 Device Profile,Device 89,0001000000000059,02000051,2,1,04,77,0001000000000002,42195,-115,1.7999999523162842,b'}\x96\x0c\x7f',867100000,125000,10,1
1713861562,01b8d6f3-c924-4893-9533-3127885df1b5,1713861562,72a76e2b-3775-4ec1-969c-e8203ba78fd3,ELoRa-1,624dfdb8-9b24-4c49-a653-1ab77a5cbf63,Ns-3 Application,e065bddd-66c1-4ad9-819a-21802da82e18,Ns-3 Device Profile,Device 89,0001000000000059,02000051,2,1,04,77,0001000000000007,13947,-129,-12.100000381469727,b'}\x96\x0c\xf0',867100000,125000,10,1
1713861562,ef93640e-9a70-47c6-b3aa-4ebfee823d21,1713861562,72a76e2b-3775-4ec1-969c-e8203ba78fd3,ELoRa-1,624dfdb8-9b24-4c49-a653-1ab77a5cbf63,Ns-3 Application,e065bddd-66c1-4ad9-819a-21802da82e18,Ns-3 Device Profile,Device 308,0001000000000134,0200012c,2,1,d2,77,0001000000000002,36468,-134,-16.700000762939453,b'}\x99\xaa\x83',868500000,125000,10,1
1713861562,ef93640e-9a70-47c6-b3aa-4ebfee823d21,1713861562,72a76e2b-3775-4ec1-969c-e8203ba78fd3,ELoRa-1,624dfdb8-9b24-4c49-a653-1ab77a5cbf63,Ns-3 Application,e065bddd-66c1-4ad9-819a-21802da82e18,Ns-3 Device Profile,Device 308,0001000000000134,0200012c,2,1,d2,77,0001000000000003,37447,-119,-1.7999999523162842,b'}\x99\xaa!',868500000,125000,10,1
1713861562,ef93640e-9a70-47c6-b3aa-4ebfee823d21,1713861562,72a76e2b-3775-4ec1-969c-e8203ba78fd3,ELoRa-1,624dfdb8-9b24-4c49-a653-1ab77a5cbf63,Ns-3 Application,e065bddd-66c1-4ad9-819a-21802da82e18,Ns-3 Device Profile,Device 308,0001000000000134,0200012c,2,1,d2,77,0001000000000004,63154,-124,-7.199999809265137,b'}\x99\xaa]',868500000,125000,10,1
