timestamp,cpu,usage_guest,usage_guest_nice,usage_idle,usage_iowait,usage_irq,usage_nice,usage_softirq,usage_steal,usage_system,usage_user
1713535280,cpu4,0,0,95.06048387095255,2.0161290322575653,0,0,0.2016129032257637,0,0.5040322580645347,2.217741935483723
1713535280,cpu5,0,0,96.4574898785563,0,0,0,0.10121457489882808,0,0.5060728744941764,2.9352226720651875
1713535280,cpu6,0,0,95.20958083832792,1.0978043912176532,0,0,0.9980039920161515,0,1.0978043912170858,1.5968063872262963
1713535280,cpu7,0,0,97.06774519719556,0.10111223458033541,0,0,0.10111223458042522,0,1.0111223458045036,1.718907987868001
1713535280,cpu-total,0,0,95.81395348838758,0.6913890634821308,0,0,0.22627278441228954,0,0.9428032683848017,2.3255813953484914
1713535280,,,,,,,,,,,
1713535280,,,,,,,,,,,
1713535280,,,,,,,,,,,
1713535280,,,,,,,,,,,
1713535280,,,,,,,,,,,
1713535280,,,,,,,,,,,
1713535280,,,,,,,,,,,
1713535280,,,,,,,,,,,
1713535280,,,,,,,,,,,
1713535280,,,,,,,,,,,
1713535280,,,,,,,,,,,
1713535280,,,,,,,,,,,
1713535280,,,,,,,,,,,
1713535280,,,,,,,,,,,
1713535280,,,,,,,,,,,
1713535280,,,,,,,,,,,
1713535280,,,,,,,,,,,
1713535280,,,,,,,,,,,
1713535280,,,,,,,,,,,
1713535280,,,,,,,,,,,
1713535280,,,,,,,,,,,
1713535280,,,,,,,,,,,
1713535280,,,,,,,,,,,
1713535280,,,,,,,,,,,
1713535280,,,,,,,,,,,
1713535280,,,,,,,,,,,
1713535280,,,,,,,,,,,
1713535280,,,,,,,,,,,
1713535280,,,,,,,,,,,
1713535280,,,,,,,,,,,
1713535280,,,,,,,,,,,
1713535280,,,,,,,,,,,
1713535290,cpu0,0,0,96.55172413792977,0,0,0,0.10141987829611988,0,0.5070993914808156,2.839756592292798
1713535290,cpu1,0,0,96.55521783181301,1.1144883485307442,0,0,0.10131712259367129,0,0.8105369807499463,1.418439716311542
1713535290,cpu2,0,0,96.47532729105203,0.100704934541698,0,0,0,0,0.8056394763341564,2.6183282980864377
1713535290,cpu3,0,0,93.06829765545157,4.077471967379738,0,0,0,0,0.20387359836879856,2.650356778796699
1713535290,cpu4,0,0,98.68154158213984,0,0,0,0.10141987829611988,0,0.20283975659209563,1.0141987829616312
1713535290,cpu5,0,0,95.97180261831376,0.100704934541698,0,0,0.10070493454180533,0,0.9063444108758545,2.9204431017115318
1713535290,cpu6,0,0,93.00492610838148,0,0,0,4.236453201970861,0,0.8866995073896669,1.87192118226583
1713535290,cpu7,0,0,96.55870445344017,0.10121457489868294,0,0,0.10121457489877284,0,1.0121457489874046,2.2267206477721753
1713535290,cpu-total,0,0,95.85119798233616,0.6683480453970442,0,0,0.6052963430011506,0,0.6809583858762228,2.1941992433799595
1713535290,,,,,,,,,,,
1713535290,,,,,,,,,,,
1713535290,,,,,,,,,,,
1713535290,,,,,,,,,,,
1713535290,,,,,,,,,,,
1713535290,,,,,,,,,,,
1713535290,,,,,,,,,,,
1713535290,,,,,,,,,,,
1713535290,,,,,,,,,,,
1713535290,,,,,,,,,,,
1713535290,,,,,,,,,,,
1713535290,,,,,,,,,,,
1713535290,,,,,,,,,,,
1713535290,,,,,,,,,,,
1713535290,,,,,,,,,,,
1713535290,,,,,,,,,,,
1713535290,,,,,,,,,,,
1713535290,,,,,,,,,,,
1713535290,,,,,,,,,,,
1713535290,,,,,,,,,,,
1713535290,,,,,,,,,,,
1713535290,,,,,,,,,,,
1713535290,,,,,,,,,,,
1713535290,,,,,,,,,,,
1713535290,,,,,,,,,,,
1713535290,,,,,,,,,,,
1713535290,,,,,,,,,,,
1713535290,,,,,,,,,,,
1713535290,,,,,,,,,,,
1713535290,,,,,,,,,,,
1713535290,,,,,,,,,,,
1713535290,,,,,,,,,,,
